Iteration,Phase3_ArterialPrecision,Phase3_PortalPrecision,Phase3_PreContrastPrecision,Phase3_ArterialRecall,Phase3_PortalRecall,Phase3_PreContrastRecall,Phase3_ArterialF1,Phase3_PortalF1,Phase3_PreContrastF1
615,1,0,0.951612903225806,0.428571428571429,0,1,0.6,0,0.975206611570248
616,0.8,0,0.953488372093023,0.666666666666667,0,1,0.727272727272727,0,0.976190476190476
617,1,0,0.977099236641221,0.666666666666667,0,1,0.8,0,0.988416988416988
618,1,0,0.948275862068966,0.444444444444444,0,1,0.615384615384615,0,0.973451327433628
619,1,0.733333333333333,0.991071428571429,0.666666666666667,0.916666666666667,0.973684210526316,0.8,0.814814814814815,0.982300884955752
620,0.5,0.833333333333333,0.983193277310924,0.5,0.625,1,0.5,0.714285714285714,0.991525423728813
621,0.8,0,0.950413223140496,0.571428571428571,0,1,0.666666666666667,0,0.974576271186441
622,0.75,0,0.956140350877193,0.5,0,1,0.6,0,0.977578475336323
623,0,0,0.888888888888889,0,0,1,0,0,0.941176470588235
624,0.75,0,0.933333333333333,0.428571428571429,0,1,0.545454545454545,0,0.96551724137931
625,1,0.705882352941177,1,0.166666666666667,1,1,0.285714285714286,0.827586206896552,1
626,1,0,0.990909090909091,0.857142857142857,0,1,0.923076923076923,0,0.995433789954338
627,1,0,0.969465648854962,0.8,0,1,0.888888888888889,0,0.984496124031008
628,0.6,0,0.961832061068702,0.75,0,1,0.666666666666667,0,0.980544747081712
629,1,0,0.981981981981982,0.75,0,1,0.857142857142857,0,0.990909090909091
630,1,0.571428571428571,0.975806451612903,0.4,0.571428571428571,1,0.571428571428572,0.571428571428571,0.987755102040816
631,0.666666666666667,0,0.981481481481482,0.666666666666667,0,1,0.666666666666667,0,0.990654205607477
632,1,0.75,1,0.2,1,1,0.333333333333333,0.857142857142857,1
633,0,0,0.904,0,0,1,0,0,0.949579831932773
634,0.6,0,0.976190476190476,0.75,0,1,0.666666666666667,0,0.987951807228916
635,1,0,0.972477064220184,0.6,0,1,0.75,0,0.986046511627907
636,0,0.625,1,0,1,0.984732824427481,0,0.769230769230769,0.992307692307692
637,1,0,0.956521739130435,0.571428571428571,0,1,0.727272727272727,0,0.977777777777778
638,0.666666666666667,0,0.948717948717949,0.4,0,1,0.5,0,0.973684210526316
639,0.5,0,0.955357142857143,0.2,0,1,0.285714285714286,0,0.97716894977169
640,1,0.5,0.983471074380165,0.166666666666667,0.714285714285714,1,0.285714285714286,0.588235294117647,0.991666666666667
641,0.75,0.666666666666667,0.973684210526316,0.6,0.5,1,0.666666666666667,0.571428571428572,0.986666666666667
642,1,0,0.938053097345133,0.6,0,1,0.75,0,0.968036529680365
643,0.666666666666667,0,0.953125,0.5,0,1,0.571428571428572,0,0.976
644,1,0,0.956521739130435,1,0,1,1,0,0.977777777777778
645,1,0,0.95,0.666666666666667,0,1,0.8,0,0.974358974358974
646,1,0.615384615384615,1,0.166666666666667,1,1,0.285714285714286,0.761904761904762,1
647,1,0,0.974358974358974,0.75,0,1,0.857142857142857,0,0.987012987012987
648,0.833333333333333,0,0.953125,0.625,0,1,0.714285714285714,0,0.976
649,0.833333333333333,0,0.946428571428571,0.625,0,1,0.714285714285714,0,0.972477064220183
650,0.8,0,0.976,0.8,0,1,0.8,0,0.987854251012146
651,0,0,0.887096774193548,0,0,1,0,0,0.94017094017094
652,0.75,0,0.973684210526316,1,0,1,0.857142857142857,0,0.986666666666667
653,1,0,0.981981981981982,0.666666666666667,0,1,0.8,0,0.990909090909091
654,0.75,1,0.991228070175439,1,0.666666666666667,1,0.857142857142857,0.8,0.995594713656388
655,0.75,0,0.991525423728814,0.857142857142857,0,1,0.8,0,0.995744680851064
656,1,0,0.962686567164179,0.571428571428571,0,1,0.727272727272727,0,0.980988593155893
657,1,0,0.948717948717949,0.555555555555556,0,1,0.714285714285714,0,0.973684210526316
658,1,0.833333333333333,0.990909090909091,0.833333333333333,0.833333333333333,1,0.909090909090909,0.833333333333333,0.995433789954338
659,0,0.470588235294118,0.991935483870968,0,0.888888888888889,1,0,0.615384615384615,0.995951417004049
660,0,0.578947368421053,1,0,1,1,0,0.733333333333333,1
661,1,0,0.967213114754098,0.555555555555556,0,1,0.714285714285714,0,0.983333333333333
662,0.75,0.625,0.983739837398374,0.5,0.625,1,0.6,0.625,0.991803278688525
663,1,0,0.982456140350877,1,0,1,1,0,0.991150442477876
664,0,0.545454545454545,0.972972972972973,0,0.666666666666667,1,0,0.6,0.986301369863014
665,0.8,0,0.966942148760331,0.666666666666667,0,1,0.727272727272727,0,0.983193277310924
666,0.571428571428571,0.833333333333333,0.991935483870968,0.8,0.555555555555556,1,0.666666666666667,0.666666666666667,0.995951417004049
667,1,0,0.967213114754098,0.75,0,1,0.857142857142857,0,0.983333333333333
668,1,0,0.915966386554622,0.2,0,1,0.333333333333333,0,0.956140350877193
669,0.75,1,0.957983193277311,1,0.25,1,0.857142857142857,0.4,0.978540772532189
670,1,0,0.929133858267717,0.125,0,1,0.222222222222222,0,0.963265306122449
671,1,0.615384615384615,0.982300884955752,0.285714285714286,0.8,1,0.444444444444444,0.695652173913043,0.991071428571429
672,1,0,0.9609375,0.428571428571429,0,1,0.6,0,0.9800796812749
673,0,0.7,1,0,1,1,0,0.823529411764706,1
674,1,0.6,0.99236641221374,0.142857142857143,0.9,1,0.25,0.72,0.996168582375479
675,1,0,0.982608695652174,0.857142857142857,0,1,0.923076923076923,0,0.991228070175439
676,1,0.6,1,0.2,1,1,0.333333333333333,0.75,1
677,1,0.631578947368421,1,0.125,1,1,0.222222222222222,0.774193548387097,1
678,1,0,0.946902654867257,0.833333333333333,0,1,0.909090909090909,0,0.972727272727273
679,0,0,0.897637795275591,0,0,1,0,0,0.946058091286307
680,0,0.526315789473684,1,0,1,1,0,0.689655172413793,1
681,0.8,0,0.929203539823009,0.444444444444444,0,1,0.571428571428571,0,0.963302752293578
682,1,0.727272727272727,0.984848484848485,0.25,0.8,1,0.4,0.761904761904762,0.99236641221374
683,1,0,0.962962962962963,0.5,0,1,0.666666666666667,0,0.981132075471698
684,0,0.5,0.990654205607477,0,0.916666666666667,1,0,0.647058823529412,0.995305164319249
685,1,0.666666666666667,0.976744186046512,0.571428571428571,0.666666666666667,1,0.727272727272727,0.666666666666667,0.988235294117647
686,1,0.769230769230769,1,0.25,1,1,0.4,0.869565217391304,1
687,0.75,0,0.95,0.428571428571429,0,1,0.545454545454545,0,0.974358974358974
688,0.75,0,0.957627118644068,0.5,0,1,0.6,0,0.978354978354978
689,1,0.857142857142857,1,0.4,1,1,0.571428571428572,0.923076923076923,1
690,1,0.5,0.991596638655462,0.142857142857143,0.909090909090909,0.967213114754098,0.25,0.645161290322581,0.979253112033195
691,0,0,0.892307692307692,0,0,1,0,0,0.943089430894309
692,1,0,0.983333333333333,0.75,0,1,0.857142857142857,0,0.991596638655462
693,0.857142857142857,0,0.954545454545455,0.75,0,1,0.8,0,0.976744186046512
694,0.75,0,0.983471074380165,0.857142857142857,0,1,0.8,0,0.991666666666667
695,0.833333333333333,0,0.977099236641221,0.714285714285714,0,1,0.769230769230769,0,0.988416988416988
696,0,0.722222222222222,0.990476190476191,0,0.928571428571429,1,0,0.8125,0.995215311004785
697,1,0,0.975206611570248,0.75,0,1,0.857142857142857,0,0.98744769874477
698,0,0.666666666666667,0.991228070175439,0,0.933333333333333,1,0,0.777777777777778,0.995594713656388
699,1,0,0.965217391304348,0.8,0,1,0.888888888888889,0,0.982300884955752
700,0,0.529411764705882,0.975609756097561,0,0.75,1,0,0.620689655172414,0.987654320987654
701,1,0,0.957627118644068,0.571428571428571,0,1,0.727272727272727,0,0.978354978354978
702,0,0,0.905797101449275,0,0,1,0,0,0.950570342205323
703,0.714285714285714,1,0.991150442477876,1,0.571428571428571,1,0.833333333333333,0.727272727272727,0.995555555555556
704,0.75,0,0.966666666666667,0.5,0,1,0.6,0,0.983050847457627
705,0,0,0.916666666666667,0,0,1,0,0,0.956521739130435
706,1,0.733333333333333,0.991304347826087,0.428571428571429,0.916666666666667,1,0.6,0.814814814814815,0.995633187772926
707,1,0.714285714285714,0.983050847457627,0.333333333333333,0.833333333333333,1,0.5,0.769230769230769,0.991452991452991
708,0.75,0,0.96031746031746,0.75,0,1,0.75,0,0.979757085020243
709,0.8,0,0.972972972972973,0.666666666666667,0,1,0.727272727272727,0,0.986301369863014
710,0.857142857142857,0,0.96551724137931,0.857142857142857,0,1,0.857142857142857,0,0.982456140350877
711,0.833333333333333,0,0.982456140350877,0.833333333333333,0,1,0.833333333333333,0,0.991150442477876
712,0,0,0.878260869565217,0,0,1,0,0,0.935185185185185
713,0.8,0,0.982758620689655,0.8,0,1,0.8,0,0.991304347826087
714,0,0.615384615384615,0.9921875,0,0.888888888888889,0.9921875,0,0.727272727272727,0.9921875
715,0,0,0.888,0,0,1,0,0,0.940677966101695
716,1,0.538461538461538,1,0.142857142857143,1,1,0.25,0.7,1
717,1,0,0.958677685950413,0.714285714285714,0,1,0.833333333333333,0,0.978902953586498
718,0.666666666666667,0.928571428571429,0.990566037735849,0.666666666666667,0.866666666666667,1,0.666666666666667,0.896551724137931,0.995260663507109
719,1,0.818181818181818,0.973684210526316,0.714285714285714,0.75,1,0.833333333333333,0.782608695652174,0.986666666666667
720,0.8,0,0.992125984251969,0.8,0,1,0.8,0,0.99604743083004
721,0.6,0.8,0.991452991452991,0.75,0.571428571428571,1,0.666666666666667,0.666666666666667,0.995708154506438
722,0.75,0.846153846153846,0.982456140350877,0.6,0.785714285714286,1,0.666666666666667,0.814814814814815,0.991150442477876
723,0.666666666666667,0,0.937007874015748,0.285714285714286,0,1,0.4,0,0.967479674796748
724,0.714285714285714,1,1,1,0.75,1,0.833333333333333,0.857142857142857,1
725,0.8,0,0.969230769230769,0.571428571428571,0,1,0.666666666666667,0,0.984375
726,0.6,0,0.952380952380952,0.5,0,1,0.545454545454545,0,0.975609756097561
727,0.75,0,0.972727272727273,0.6,0,1,0.666666666666667,0,0.986175115207373
728,1,0.692307692307692,1,0.428571428571429,1,1,0.6,0.818181818181818,1
729,1,0,1,1,0,1,1,0,1
730,0,0.526315789473684,1,0,1,0.976377952755906,0,0.689655172413793,0.98804780876494
731,1,0.533333333333333,1,0.3,1,1,0.461538461538462,0.695652173913044,1
732,0.8,0,0.975,1,0,1,0.888888888888889,0,0.987341772151899
733,1,0,0.981818181818182,1,0,1,1,0,0.990825688073394
734,1,0,0.976,0.8,0,1,0.888888888888889,0,0.987854251012146
735,1,0.444444444444444,0.954954954954955,0.285714285714286,0.444444444444444,1,0.444444444444444,0.444444444444444,0.976958525345622
736,1,0.571428571428571,0.97196261682243,0.4,0.727272727272727,1,0.571428571428572,0.64,0.985781990521327
737,1,0.769230769230769,1,0.25,1,1,0.4,0.869565217391304,1
738,0.8,0,0.967213114754098,0.571428571428571,0,1,0.666666666666667,0,0.983333333333333
739,0.666666666666667,0.666666666666667,0.983333333333333,0.5,0.571428571428571,1,0.571428571428572,0.615384615384615,0.991596638655462
740,0,0,0.873015873015873,0,0,1,0,0,0.932203389830508
741,0.8,0,0.982905982905983,1,0,1,0.888888888888889,0,0.991379310344828
742,1,0.8,0.974137931034483,0.5,0.727272727272727,1,0.666666666666667,0.761904761904762,0.986899563318777
743,1,0.666666666666667,0.9765625,0.5,0.666666666666667,1,0.666666666666667,0.666666666666667,0.988142292490119
744,1,0,0.953488372093023,0.714285714285714,0,1,0.833333333333333,0,0.976190476190476
745,0.75,0,0.950819672131147,0.75,0,1,0.75,0,0.974789915966387
746,0.75,0,0.956896551724138,0.428571428571429,0,1,0.545454545454545,0,0.977973568281938
747,0,0.684210526315789,0.991379310344828,0,0.928571428571429,1,0,0.787878787878788,0.995670995670996
748,0.8,0,0.948275862068966,0.571428571428571,0,1,0.666666666666667,0,0.973451327433628
749,0.666666666666667,0.733333333333333,0.992063492063492,0.333333333333333,0.846153846153846,1,0.444444444444444,0.785714285714286,0.99601593625498
750,0,0.523809523809524,1,0,1,1,0,0.6875,1
751,1,0.6,0.990654205607477,0.4,0.9,0.972477064220184,0.571428571428572,0.72,0.981481481481482
752,0.833333333333333,0,0.96875,0.714285714285714,0,1,0.769230769230769,0,0.984126984126984
753,0.714285714285714,0,0.983606557377049,0.714285714285714,0,1,0.714285714285714,0,0.991735537190083
754,1,0,1,1,0,1,1,0,1
755,0.5,0,0.982456140350877,1,0,1,0.666666666666667,0,0.991150442477876
756,0,0.666666666666667,1,0,1,1,0,0.8,1
757,1,0,0.982608695652174,1,0,1,1,0,0.991228070175439
758,1,0,0.972222222222222,1,0,1,1,0,0.985915492957746
759,1,0,0.982905982905983,0.833333333333333,0,1,0.909090909090909,0,0.991379310344828
760,0,0.521739130434783,0.991452991452991,0,0.923076923076923,0.974789915966387,0,0.666666666666667,0.983050847457627
761,1,0.769230769230769,0.990909090909091,0.4,0.909090909090909,1,0.571428571428572,0.833333333333333,0.995433789954338
762,1,0,0.973451327433628,0.777777777777778,0,1,0.875,0,0.986547085201794
763,0.666666666666667,0,0.973214285714286,0.8,0,1,0.727272727272727,0,0.986425339366516
764,0.714285714285714,0,0.982300884955752,0.833333333333333,0,1,0.769230769230769,0,0.991071428571429
765,1,0,0.943548387096774,0.6,0,1,0.75,0,0.970954356846473
766,1,0.571428571428571,0.9765625,0.5,0.571428571428571,1,0.666666666666667,0.571428571428571,0.988142292490119
767,1,0.631578947368421,1,0.375,1,0.984251968503937,0.545454545454545,0.774193548387097,0.992063492063492
768,1,0,0.945945945945946,0.5,0,1,0.666666666666667,0,0.972222222222222
769,0.75,0.75,1,0.6,0.857142857142857,1,0.666666666666667,0.8,1
770,1,0,0.966101694915254,1,0,1,1,0,0.982758620689655
771,1,0,0.966386554621849,0.833333333333333,0,1,0.909090909090909,0,0.982905982905983
772,1,0,0.958333333333333,0.75,0,1,0.857142857142857,0,0.978723404255319
773,1,0,0.968,0.571428571428571,0,1,0.727272727272727,0,0.983739837398374
774,1,0,0.948275862068966,0.6,0,1,0.75,0,0.973451327433628
775,0,0.333333333333333,0.969924812030075,0,0.5,1,0,0.4,0.984732824427481
776,1,0.7,0.991596638655462,0.4,0.875,1,0.571428571428572,0.777777777777778,0.9957805907173
777,1,0,0.9765625,0.714285714285714,0,1,0.833333333333333,0,0.988142292490119
778,0.75,0,0.984962406015038,0.6,0,1,0.666666666666667,0,0.992424242424242
779,0.777777777777778,0,1,1,0,1,0.875,0,1
780,1,0,0.931034482758621,0.375,0,1,0.545454545454545,0,0.964285714285714
781,1,0,0.949579831932773,0.833333333333333,0,1,0.909090909090909,0,0.974137931034483
782,0.6,0,0.982758620689655,0.75,0,1,0.666666666666667,0,0.991304347826087
783,0.75,0,0.953125,0.5,0,1,0.6,0,0.976
784,0,0.590909090909091,0.991735537190083,0,0.928571428571429,1,0,0.722222222222222,0.995850622406639
785,0.5,0,0.958333333333333,0.333333333333333,0,1,0.4,0,0.978723404255319
786,0.75,1,0.982905982905983,1,0.7,1,0.857142857142857,0.823529411764706,0.991379310344828
787,1,0,0.957983193277311,0.6,0,1,0.75,0,0.978540772532189
788,1,0.75,1,0.5,1,1,0.666666666666667,0.857142857142857,1
789,1,0.777777777777778,1,0.333333333333333,1,1,0.5,0.875,1
790,1,0,1,0.857142857142857,0,1,0.923076923076923,0,1
791,1,0.714285714285714,0.981818181818182,0.333333333333333,0.714285714285714,1,0.5,0.714285714285714,0.990825688073394
792,1,0,0.951612903225806,1,0,1,1,0,0.975206611570248
793,0.857142857142857,0,0.96,0.666666666666667,0,1,0.75,0,0.979591836734694
794,0.666666666666667,0.8,0.983333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0.727272727272727,0.991596638655462
795,1,0,0.976190476190476,0.714285714285714,0,1,0.833333333333333,0,0.987951807228916
796,0,0.631578947368421,1,0,1,1,0,0.774193548387097,1
797,0,0.631578947368421,0.983739837398374,0,0.857142857142857,1,0,0.727272727272727,0.991803278688525
798,0,0.7,0.991525423728814,0,0.875,1,0,0.777777777777778,0.995744680851064
799,1,0,0.976744186046512,0.571428571428571,0,1,0.727272727272727,0,0.988235294117647
800,1,0,0.983606557377049,1,0,1,1,0,0.991735537190083
801,1,0.642857142857143,1,0.285714285714286,1,1,0.444444444444444,0.782608695652174,1
802,0.833333333333333,0,0.959349593495935,0.833333333333333,0,1,0.833333333333333,0,0.979253112033195
803,0.857142857142857,0,0.982758620689655,0.857142857142857,0,1,0.857142857142857,0,0.991304347826087
804,0.833333333333333,0,0.991525423728814,1,0,1,0.909090909090909,0,0.995744680851064
805,1,0,0.96551724137931,0.714285714285714,0,1,0.833333333333333,0,0.982456140350877
806,0.714285714285714,0,0.921739130434783,0.833333333333333,0,1,0.769230769230769,0,0.959276018099548
807,1,0,0.957264957264957,0.5,0,1,0.666666666666667,0,0.978165938864629
808,0.8,0,0.964285714285714,0.666666666666667,0,1,0.727272727272727,0,0.981818181818182
809,0,0,0.912,0,0,1,0,0,0.95397489539749
810,0,0,0.940298507462687,0,0,1,0,0,0.969230769230769
811,0.833333333333333,0,0.963963963963964,0.714285714285714,0,1,0.769230769230769,0,0.981651376146789
812,0.333333333333333,0,0.972477064220184,0.5,0,1,0.4,0,0.986046511627907
813,1,0,0.983471074380165,1,0,1,1,0,0.991666666666667
814,0.666666666666667,0,0.965217391304348,0.5,0,1,0.571428571428572,0,0.982300884955752
815,0.666666666666667,0,0.99236641221374,0.8,0,1,0.727272727272727,0,0.996168582375479
816,1,0,0.970149253731343,0.5,0,1,0.666666666666667,0,0.984848484848485
817,1,0,0.925,0.428571428571429,0,1,0.6,0,0.961038961038961
818,0,0.5,1,0,1,1,0,0.666666666666667,1
819,1,0,0.984848484848485,1,0,1,1,0,0.99236641221374
820,1,0,0.957627118644068,0.833333333333333,0,1,0.909090909090909,0,0.978354978354978
821,1,0,0.959677419354839,0.428571428571429,0,1,0.6,0,0.979423868312757
822,1,0,0.967213114754098,0.8,0,1,0.888888888888889,0,0.983333333333333
823,0.75,1,0.991525423728814,1,0.714285714285714,1,0.857142857142857,0.833333333333333,0.995744680851064
824,0.857142857142857,0,0.940677966101695,0.75,0,1,0.8,0,0.96943231441048
825,0.857142857142857,0,0.974358974358974,0.666666666666667,0,1,0.75,0,0.987012987012987
826,1,0.714285714285714,1,0.333333333333333,1,1,0.5,0.833333333333333,1
827,1,0,0.991452991452991,1,0,1,1,0,0.995708154506438
828,0.6,0,0.984,1,0,1,0.75,0,0.991935483870968
829,1,0,0.957627118644068,1,0,1,1,0,0.978354978354978
830,0.714285714285714,1,0.95049504950495,1,0.363636363636364,1,0.833333333333333,0.533333333333333,0.974619289340101
831,0.8,0,0.973451327433628,0.666666666666667,0,1,0.727272727272727,0,0.986547085201794
832,0.5,0,0.965217391304348,0.25,0,1,0.333333333333333,0,0.982300884955752
833,0.8,0,0.982758620689655,0.8,0,1,0.8,0,0.991304347826087
834,0,0.75,1,0,1,1,0,0.857142857142857,1
835,1,0.642857142857143,1,0.285714285714286,1,1,0.444444444444444,0.782608695652174,1
836,0,0.388888888888889,0.990654205607477,0,0.875,0.972477064220184,0,0.538461538461539,0.981481481481482
837,0.75,0,0.966101694915254,0.428571428571429,0,1,0.545454545454545,0,0.982758620689655
838,1,0.7,0.982608695652174,0.4,0.777777777777778,1,0.571428571428572,0.736842105263158,0.991228070175439
839,1,0,0.958333333333333,0.333333333333333,0,1,0.5,0,0.978723404255319
840,1,0,0.974358974358974,0.8,0,1,0.888888888888889,0,0.987012987012987
841,0.833333333333333,0,0.957627118644068,0.625,0,1,0.714285714285714,0,0.978354978354978
842,1,0.538461538461538,0.991379310344828,0.25,0.875,1,0.4,0.666666666666667,0.995670995670996
843,1,0.6,0.982758620689655,0.333333333333333,0.75,1,0.5,0.666666666666667,0.991304347826087
844,1,0.625,1,0.5,1,0.959016393442623,0.666666666666667,0.769230769230769,0.97907949790795
845,0.714285714285714,0.888888888888889,0.982142857142857,0.833333333333333,0.666666666666667,1,0.769230769230769,0.761904761904762,0.990990990990991
846,0.833333333333333,0.625,0.954545454545455,0.625,0.454545454545455,1,0.714285714285714,0.526315789473684,0.976744186046512
847,1,0.769230769230769,1,0.4,1,1,0.571428571428572,0.869565217391304,1
848,0.833333333333333,0,0.984496124031008,0.833333333333333,0,1,0.833333333333333,0,0.9921875
849,1,0,1,1,0,1,1,0,1
850,1,0.625,0.983739837398374,0.4,0.714285714285714,1,0.571428571428572,0.666666666666667,0.991803278688525
851,1,0.714285714285714,1,0.666666666666667,1,0.982608695652174,0.8,0.833333333333333,0.991228070175439
852,0.666666666666667,0.875,0.991596638655462,0.666666666666667,0.777777777777778,1,0.666666666666667,0.823529411764706,0.9957805907173
853,0,0.928571428571429,1,0,1,1,0,0.962962962962963,1
854,1,0,0.984375,0.833333333333333,0,1,0.909090909090909,0,0.992125984251969
855,0.666666666666667,0,0.974576271186441,1,0,1,0.8,0,0.987124463519313
856,1,0.625,0.983050847457627,0.571428571428571,0.714285714285714,1,0.727272727272727,0.666666666666667,0.991452991452991
857,1,0,0.967479674796748,0.714285714285714,0,1,0.833333333333333,0,0.983471074380165
858,0,0,0.920634920634921,0,0,1,0,0,0.958677685950413
859,0.75,0,0.968503937007874,0.6,0,1,0.666666666666667,0,0.984
860,0.714285714285714,0,0.984375,0.833333333333333,0,1,0.769230769230769,0,0.992125984251969
861,1,0,0.96031746031746,0.875,0,1,0.933333333333333,0,0.979757085020243
862,1,0,0.931034482758621,0.25,0,1,0.4,0,0.964285714285714
863,0.666666666666667,0,0.962406015037594,0.5,0,1,0.571428571428572,0,0.980842911877395
864,1,0,0.9609375,0.5,0,1,0.666666666666667,0,0.9800796812749
865,1,0.428571428571429,0.983333333333333,0.333333333333333,0.6,1,0.5,0.5,0.991596638655462
866,1,0,0.967213114754098,0.714285714285714,0,1,0.833333333333333,0,0.983333333333333
867,1,0,0.958333333333333,0.666666666666667,0,1,0.8,0,0.978723404255319
868,1,0,1,1,0,1,1,0,1
869,1,0,0.943548387096774,0.666666666666667,0,1,0.8,0,0.970954356846473
870,1,0.705882352941177,0.990384615384615,0.285714285714286,0.923076923076923,1,0.444444444444444,0.8,0.995169082125604
871,1,0.615384615384615,1,0.375,1,1,0.545454545454545,0.761904761904762,1
872,1,0.666666666666667,0.973684210526316,0.5,0.666666666666667,1,0.666666666666667,0.666666666666667,0.986666666666667
873,1,0,0.962406015037594,0.75,0,1,0.857142857142857,0,0.980842911877395
874,1,0,0.944444444444444,0.428571428571429,0,1,0.6,0,0.971428571428571
875,0.857142857142857,0,1,1,0,1,0.923076923076923,0,1
876,1,0,0.975609756097561,0.833333333333333,0,1,0.909090909090909,0,0.987654320987654
877,1,0,0.976744186046512,0.714285714285714,0,1,0.833333333333333,0,0.988235294117647
878,0,0.4375,0.962616822429907,0,0.636363636363636,1,0,0.518518518518518,0.980952380952381
879,0.8,0,0.982758620689655,1,0,1,0.888888888888889,0,0.991304347826087
880,0,0,0.894308943089431,0,0,1,0,0,0.944206008583691
881,1,0,0.974137931034483,0.5,0,1,0.666666666666667,0,0.986899563318777
882,0,0,0.896825396825397,0,0,1,0,0,0.945606694560669
883,0,0.230769230769231,0.966101694915254,0,0.428571428571429,1,0,0.3,0.982758620689655
884,0.8,0,0.957264957264957,0.666666666666667,0,1,0.727272727272727,0,0.978165938864629
885,1,0,0.954954954954955,0.75,0,1,0.857142857142857,0,0.976958525345622
886,1,0,0.973451327433628,1,0,1,1,0,0.986547085201794
887,1,0.916666666666667,0.991596638655462,0.5,0.916666666666667,1,0.666666666666667,0.916666666666667,0.9957805907173
888,1,0,0.962406015037594,0.625,0,1,0.769230769230769,0,0.980842911877395
889,1,0.666666666666667,0.991304347826087,0.2,0.888888888888889,1,0.333333333333333,0.761904761904762,0.995633187772926
890,0,0,0.904,0,0,1,0,0,0.949579831932773
891,0.75,0,0.965217391304348,0.6,0,1,0.666666666666667,0,0.982300884955752
892,0.8,0,0.958333333333333,0.444444444444444,0,1,0.571428571428571,0,0.978723404255319
893,0.833333333333333,0,0.965811965811966,0.833333333333333,0,1,0.833333333333333,0,0.982608695652174
894,1,0,0.96031746031746,0.428571428571429,0,1,0.6,0,0.979757085020243
895,1,0,0.941666666666667,0.625,0,1,0.769230769230769,0,0.969957081545064
896,0,0.333333333333333,1,0,1,1,0,0.5,1
897,0,0.588235294117647,1,0,1,1,0,0.740740740740741,1
898,0.75,0,0.939130434782609,0.428571428571429,0,1,0.545454545454545,0,0.968609865470852
899,1,0,0.952755905511811,0.666666666666667,0,1,0.8,0,0.975806451612903
900,1,0,0.968503937007874,0.75,0,1,0.857142857142857,0,0.984
901,1,0.705882352941177,1,0.285714285714286,1,1,0.444444444444444,0.827586206896552,1
902,0.75,0,0.991596638655462,0.75,0,1,0.75,0,0.9957805907173
903,0.833333333333333,0,0.965217391304348,0.833333333333333,0,1,0.833333333333333,0,0.982300884955752
904,0.75,0,0.991150442477876,1,0,1,0.857142857142857,0,0.995555555555556
905,0,0,0.925925925925926,0,0,1,0,0,0.961538461538461
906,0.5,0,0.95,0.2,0,1,0.285714285714286,0,0.974358974358974
907,0.875,0,0.968,0.777777777777778,0,1,0.823529411764706,0,0.983739837398374
908,1,0,0.953703703703704,0.833333333333333,0,1,0.909090909090909,0,0.976303317535545
909,0.666666666666667,0,0.957264957264957,0.4,0,1,0.5,0,0.978165938864629
910,1,0.714285714285714,0.990196078431373,0.333333333333333,0.909090909090909,1,0.5,0.8,0.995073891625616
911,1,0,0.925619834710744,0.111111111111111,0,1,0.2,0,0.96137339055794
912,0.75,0,0.949579831932773,0.5,0,1,0.6,0,0.974137931034483
913,1,0.583333333333333,0.982456140350877,0.5,0.777777777777778,1,0.666666666666667,0.666666666666667,0.991150442477876
914,1,0,0.957627118644068,0.625,0,1,0.769230769230769,0,0.978354978354978
915,0.714285714285714,0,0.959016393442623,0.625,0,1,0.666666666666667,0,0.97907949790795
916,1,0,0.952,0.5,0,1,0.666666666666667,0,0.975409836065574
917,0.666666666666667,1,0.952,1,0.384615384615385,1,0.8,0.555555555555556,0.975409836065574
918,0,0.785714285714286,0.990654205607477,0,0.916666666666667,1,0,0.846153846153846,0.995305164319249
919,1,0.823529411764706,1,0.25,1,1,0.4,0.903225806451613,1
920,0,0,0.901515151515151,0,0,1,0,0,0.948207171314741
921,1,0.666666666666667,0.992307692307692,0.285714285714286,0.923076923076923,0.992307692307692,0.444444444444444,0.774193548387097,0.992307692307692
922,1,0.555555555555556,0.943089430894309,0.4,0.5,1,0.571428571428572,0.526315789473684,0.97071129707113
923,1,0.625,0.982608695652174,0.4,0.714285714285714,1,0.571428571428572,0.666666666666667,0.991228070175439
924,0.6,1,0.991596638655462,1,0.4,1,0.75,0.571428571428572,0.9957805907173
925,0.666666666666667,0,0.982758620689655,1,0,1,0.8,0,0.991304347826087
926,0.8,0,0.981132075471698,1,0,1,0.888888888888889,0,0.990476190476191
927,1,0.5,0.966666666666667,0.4,0.428571428571429,1,0.571428571428572,0.461538461538462,0.983050847457627
928,1,0.571428571428571,0.983739837398374,0.5,0.666666666666667,1,0.666666666666667,0.615384615384615,0.991803278688525
929,0.8,0.5,0.929203539823009,0.571428571428571,0.2,1,0.666666666666667,0.285714285714286,0.963302752293578
930,1,0.571428571428571,1,0.142857142857143,1,1,0.25,0.727272727272727,1
931,0.8,0.714285714285714,0.983739837398374,0.666666666666667,0.625,1,0.727272727272727,0.666666666666667,0.991803278688525
932,1,0.733333333333333,1,0.666666666666667,1,0.983193277310924,0.8,0.846153846153846,0.991525423728813
933,1,0,0.962406015037594,1,0,1,1,0,0.980842911877395
934,0,0.333333333333333,1,0,1,1,0,0.5,1
935,0.8,0,0.956896551724138,0.666666666666667,0,1,0.727272727272727,0,0.977973568281938
